date,average_price ,total_volume,type,year,geography
2020/5/17,2.02,8478,organic,2020,St. Louis
2020/5/17,1.31,117232,conventional,2020,Syracuse
2020/5/17,1.63,1798,organic,2020,Syracuse
2020/5/17,1.12,591421,conventional,2020,Tampa
2020/5/17,1.19,14134,organic,2020,Tampa
2020/5/24,1.4,178294,conventional,2020,Albany
2020/5/24,1.64,3955,organic,2020,Albany
2020/5/24,0.96,1057753,conventional,2020,Atlanta
2020/5/24,1.49,44682,organic,2020,Atlanta
2020/5/24,1.28,1338522,conventional,2020,Baltimore
2020/5/24,1.38,68830,organic,2020,Baltimore
2020/5/24,1.28,148185,conventional,2020,Boise
2020/5/24,1.78,7789,organic,2020,Boise
2020/5/24,1.48,985927,conventional,2020,Boston
2020/5/24,2.03,47123,organic,2020,Boston
2020/5/24,1.16,268649,conventional,2020,Buffalo/Rochester
2020/5/24,1.2,4345,organic,2020,Buffalo/Rochester
2020/5/24,1.17,432854,conventional,2020,Charlotte
2020/5/24,1.54,21542,organic,2020,Charlotte
2020/5/24,1.39,1177753,conventional,2020,Chicago
2020/5/24,1.55,87366,organic,2020,Chicago
2020/5/24,1.21,416096,conventional,2020,Cincinnati/Dayton
2020/5/24,1.62,21274,organic,2020,Cincinnati/Dayton
2020/5/24,1.07,307671,conventional,2020,Columbus
2020/5/24,1.3,17497,organic,2020,Columbus
2020/5/24,0.85,2073742,conventional,2020,Dallas/Ft. Worth
2020/5/24,1.2,55672,organic,2020,Dallas/Ft. Worth
2020/5/24,1.12,1267678,conventional,2020,Denver
2020/5/24,1.35,48358,organic,2020,Denver
2020/5/24,1.12,660786,conventional,2020,Detroit
2020/5/24,1.5,26897,organic,2020,Detroit
2020/5/24,1.31,289641,conventional,2020,Grand Rapids
2020/5/24,1.53,8701,organic,2020,Grand Rapids
2020/5/24,1.11,530762,conventional,2020,Harrisburg/Scranton
2020/5/24,1.28,17406,organic,2020,Harrisburg/Scranton
2020/5/24,1.51,478405,conventional,2020,Hartford/Springfield
2020/5/24,2.11,20633,organic,2020,Hartford/Springfield
2020/5/24,0.92,1887425,conventional,2020,Houston
2020/5/24,1.28,36588,organic,2020,Houston
2020/5/24,1.12,335436,conventional,2020,Indianapolis
2020/5/24,1.53,10950,organic,2020,Indianapolis
2020/5/24,1.06,291155,conventional,2020,Jacksonville
2020/5/24,1.31,5031,organic,2020,Jacksonville
2020/5/24,0.92,517399,conventional,2020,Las Vegas
2020/5/24,1.5,19807,organic,2020,Las Vegas
2020/5/24,1.2,3810100,conventional,2020,Los Angeles
2020/5/24,1.69,229258,organic,2020,Los Angeles
2020/5/24,0.82,198489,conventional,2020,Louisville
2020/5/24,1.2,13185,organic,2020,Louisville
2020/5/24,1.07,1221161,conventional,2020,Miami/Ft. Lauderdale
2020/5/24,1.34,19681,organic,2020,Miami/Ft. Lauderdale
2020/5/24,0.9,402362,conventional,2020,Nashville
2020/5/24,1.43,20472,organic,2020,Nashville
2020/5/24,0.93,476714,conventional,2020,New Orleans/Mobile
2020/5/24,1.37,4605,organic,2020,New Orleans/Mobile
2020/5/24,1.5,2525443,conventional,2020,New York
2020/5/24,1.83,147717,organic,2020,New York
2020/5/24,1.03,677479,conventional,2020,Orlando
2020/5/24,1.18,15305,organic,2020,Orlando
2020/5/24,1.23,807460,conventional,2020,Philadelphia
2020/5/24,1.75,34192,organic,2020,Philadelphia
2020/5/24,0.76,1734519,conventional,2020,Phoenix/Tucson
2020/5/24,1.47,30699,organic,2020,Phoenix/Tucson
2020/5/24,1.29,156895,conventional,2020,Pittsburgh
2020/5/24,1.15,21744,organic,2020,Pittsburgh
2020/5/24,1.17,937193,conventional,2020,Portland
2020/5/24,1.85,56748,organic,2020,Portland
2020/5/24,1.1,534769,conventional,2020,Raleigh/Greensboro
2020/5/24,1.5,28174,organic,2020,Raleigh/Greensboro
2020/5/24,1.01,477466,conventional,2020,Richmond/Norfolk
2020/5/24,1.42,20621,organic,2020,Richmond/Norfolk
2020/5/24,1.4,600699,conventional,2020,Sacramento
2020/5/24,1.91,20458,organic,2020,Sacramento
2020/5/24,1.18,762301,conventional,2020,San Diego
2020/5/24,1.98,41829,organic,2020,San Diego
2020/5/24,1.48,1086816,conventional,2020,San Francisco
2020/5/24,2.01,83161,organic,2020,San Francisco
2020/5/24,1.46,759730,conventional,2020,Seattle
2020/5/24,1.97,75233,organic,2020,Seattle
2020/5/24,1.33,130531,conventional,2020,Spokane
2020/5/24,1.99,8925,organic,2020,Spokane
2020/5/24,1.03,289037,conventional,2020,St. Louis
2020/5/24,2.03,8461,organic,2020,St. Louis
2020/5/24,1.27,123890,conventional,2020,Syracuse
2020/5/24,1.67,2157,organic,2020,Syracuse
2020/5/24,1.03,691449,conventional,2020,Tampa
2020/5/24,1.23,15526,organic,2020,Tampa
2020/5/31,1.47,209089,conventional,2020,Albany
2020/5/31,1.57,3674,organic,2020,Albany
2020/5/31,1.04,938204,conventional,2020,Atlanta
2020/5/31,1.61,45989,organic,2020,Atlanta
2020/5/31,1.31,1293431,conventional,2020,Baltimore
2020/5/31,1.63,60903,organic,2020,Baltimore
2020/5/31,1.26,145267,conventional,2020,Boise
2020/5/31,1.76,7019,organic,2020,Boise
2020/5/31,1.49,990999,conventional,2020,Boston
2020/5/31,2.02,42849,organic,2020,Boston
2020/5/31,1.15,266812,conventional,2020,Buffalo/Rochester
2020/5/31,1.17,4997,organic,2020,Buffalo/Rochester
2020/5/31,1.2,430425,conventional,2020,Charlotte
2020/5/31,1.57,22253,organic,2020,Charlotte
2020/5/31,1.06,1552615,conventional,2020,Chicago
2020/5/31,1.76,64304,organic,2020,Chicago
2020/5/31,1.06,427257,conventional,2020,Cincinnati/Dayton
2020/5/31,1.55,25566,organic,2020,Cincinnati/Dayton
2020/5/31,0.91,329587,conventional,2020,Columbus
2020/5/31,1.29,20108,organic,2020,Columbus
2020/5/31,0.75,2109665,conventional,2020,Dallas/Ft. Worth
2020/5/31,1.26,59144,organic,2020,Dallas/Ft. Worth
2020/5/31,1.01,1287246,conventional,2020,Denver
2020/5/31,1.46,56181,organic,2020,Denver
2020/5/31,1.06,640486,conventional,2020,Detroit
2020/5/31,1.46,32640,organic,2020,Detroit
2020/5/31,1.53,236080,conventional,2020,Grand Rapids
2020/5/31,1.57,10404,organic,2020,Grand Rapids
2020/5/31,1.1,569935,conventional,2020,Harrisburg/Scranton
2020/5/31,1.25,15344,organic,2020,Harrisburg/Scranton
2020/5/31,1.4,533079,conventional,2020,Hartford/Springfield
2020/5/31,2.16,19331,organic,2020,Hartford/Springfield
2020/5/31,0.81,1990923,conventional,2020,Houston
2020/5/31,1.24,36429,organic,2020,Houston
2020/5/31,1.04,343686,conventional,2020,Indianapolis
2020/5/31,1.47,13318,organic,2020,Indianapolis
2020/5/31,1.18,238443,conventional,2020,Jacksonville
2020/5/31,1.35,3729,organic,2020,Jacksonville
2020/5/31,1.04,426611,conventional,2020,Las Vegas
2020/5/31,1.48,16630,organic,2020,Las Vegas
2020/5/31,1.09,4146415,conventional,2020,Los Angeles
2020/5/31,1.64,189144,organic,2020,Los Angeles
2020/5/31,0.86,175577,conventional,2020,Louisville
2020/5/31,1.2,13361,organic,2020,Louisville
2020/5/31,1.19,1059330,conventional,2020,Miami/Ft. Lauderdale
2020/5/31,1.37,18577,organic,2020,Miami/Ft. Lauderdale
2020/5/31,0.94,373752,conventional,2020,Nashville
2020/5/31,1.42,22808,organic,2020,Nashville
2020/5/31,0.89,473329,conventional,2020,New Orleans/Mobile
2020/5/31,1.42,5495,organic,2020,New Orleans/Mobile
2020/5/31,1.25,3221463,conventional,2020,New York
2020/5/31,1.86,115848,organic,2020,New York
2020/5/31,1.12,591835,conventional,2020,Orlando
2020/5/31,1.18,14352,organic,2020,Orlando
2020/5/31,1.11,931458,conventional,2020,Philadelphia
2020/5/31,1.78,29139,organic,2020,Philadelphia
2020/5/31,0.76,1605302,conventional,2020,Phoenix/Tucson
2020/5/31,1.44,29538,organic,2020,Phoenix/Tucson
2020/5/31,1.01,221227,conventional,2020,Pittsburgh
2020/5/31,1.18,22275,organic,2020,Pittsburgh
2020/5/31,1.07,975713,conventional,2020,Portland
2020/5/31,1.83,55317,organic,2020,Portland
2020/5/31,1.12,551872,conventional,2020,Raleigh/Greensboro
2020/5/31,1.53,26747,organic,2020,Raleigh/Greensboro
2020/5/31,1.01,468684,conventional,2020,Richmond/Norfolk
2020/5/31,1.44,19151,organic,2020,Richmond/Norfolk
2020/5/31,1.45,601456,conventional,2020,Sacramento
2020/5/31,1.89,20693,organic,2020,Sacramento
2020/5/31,1,858451,conventional,2020,San Diego
2020/5/31,1.88,36061,organic,2020,San Diego
2020/5/31,1.4,1201844,conventional,2020,San Francisco
2020/5/31,1.97,70495,organic,2020,San Francisco
2020/5/31,1.3,812261,conventional,2020,Seattle
2020/5/31,1.98,70627,organic,2020,Seattle
2020/5/31,1.19,139895,conventional,2020,Spokane
2020/5/31,1.91,7642,organic,2020,Spokane
2020/5/31,0.96,319975,conventional,2020,St. Louis
2020/5/31,2.03,8489,organic,2020,St. Louis
2020/5/31,1.32,130264,conventional,2020,Syracuse
2020/5/31,1.66,1931,organic,2020,Syracuse
2020/5/31,1.13,595922,conventional,2020,Tampa
2020/5/31,1.21,14349,organic,2020,Tampa
2020/6/7,1.22,165016,conventional,2020,Albany
2020/6/7,1.65,3870,organic,2020,Albany
2020/6/7,1.01,930674,conventional,2020,Atlanta
2020/6/7,1.61,46534,organic,2020,Atlanta
2020/6/7,1.31,1274389,conventional,2020,Baltimore
2020/6/7,1.65,61276,organic,2020,Baltimore
2020/6/7,1.24,143387,conventional,2020,Boise
2020/6/7,1.79,7428,organic,2020,Boise
2020/6/7,1.43,965477,conventional,2020,Boston
2020/6/7,2.02,39892,organic,2020,Boston
2020/6/7,0.91,328970,conventional,2020,Buffalo/Rochester
2020/6/7,1.19,4257,organic,2020,Buffalo/Rochester
2020/6/7,1.23,418393,conventional,2020,Charlotte
2020/6/7,1.56,23073,organic,2020,Charlotte
2020/6/7,1.21,1192494,conventional,2020,Chicago
2020/6/7,1.81,60502,organic,2020,Chicago
2020/6/7,0.97,439233,conventional,2020,Cincinnati/Dayton
2020/6/7,1.47,27550,organic,2020,Cincinnati/Dayton
2020/6/7,0.9,335877,conventional,2020,Columbus
2020/6/7,1.27,20021,organic,2020,Columbus
2020/6/7,0.72,2061940,conventional,2020,Dallas/Ft. Worth
2020/6/7,1.28,61572,organic,2020,Dallas/Ft. Worth
2020/6/7,1.1,1112217,conventional,2020,Denver
2020/6/7,1.33,69149,organic,2020,Denver
2020/6/7,0.98,711551,conventional,2020,Detroit
2020/6/7,1.44,32202,organic,2020,Detroit
2020/6/7,1.26,295057,conventional,2020,Grand Rapids
2020/6/7,1.55,10305,organic,2020,Grand Rapids
2020/6/7,1.07,518831,conventional,2020,Harrisburg/Scranton
2020/6/7,1.26,16742,organic,2020,Harrisburg/Scranton
2020/6/7,1.44,475682,conventional,2020,Hartford/Springfield
2020/6/7,2.13,22500,organic,2020,Hartford/Springfield
2020/6/7,0.75,1943014,conventional,2020,Houston
2020/6/7,1.28,38045,organic,2020,Houston
2020/6/7,0.95,346851,conventional,2020,Indianapolis
2020/6/7,1.45,13518,organic,2020,Indianapolis
2020/6/7,1.14,245509,conventional,2020,Jacksonville
2020/6/7,1.26,5048,organic,2020,Jacksonville
2020/6/7,1.03,431082,conventional,2020,Las Vegas
2020/6/7,1.48,15324,organic,2020,Las Vegas
2020/6/7,1.13,3900386,conventional,2020,Los Angeles
2020/6/7,1.68,201582,organic,2020,Los Angeles
2020/6/7,1.02,159816,conventional,2020,Louisville
2020/6/7,1.25,12671,organic,2020,Louisville
2020/6/7,1.18,1032904,conventional,2020,Miami/Ft. Lauderdale
2020/6/7,1.26,17335,organic,2020,Miami/Ft. Lauderdale
2020/6/7,0.97,370407,conventional,2020,Nashville
2020/6/7,1.45,22262,organic,2020,Nashville
2020/6/7,0.9,442872,conventional,2020,New Orleans/Mobile
2020/6/7,1.42,6407,organic,2020,New Orleans/Mobile
2020/6/7,1.48,2441579,conventional,2020,New York
2020/6/7,1.86,127407,organic,2020,New York
2020/6/7,1.11,594181,conventional,2020,Orlando
2020/6/7,1.19,14563,organic,2020,Orlando
2020/6/7,1.2,807793,conventional,2020,Philadelphia
2020/6/7,1.78,30769,organic,2020,Philadelphia
2020/6/7,0.88,1395856,conventional,2020,Phoenix/Tucson
2020/6/7,1.45,27210,organic,2020,Phoenix/Tucson
2020/6/7,1.28,156644,conventional,2020,Pittsburgh
2020/6/7,1.19,22845,organic,2020,Pittsburgh
2020/6/7,1.13,958689,conventional,2020,Portland
2020/6/7,1.83,62477,organic,2020,Portland
2020/6/7,1.15,542332,conventional,2020,Raleigh/Greensboro
2020/6/7,1.49,30098,organic,2020,Raleigh/Greensboro
2020/6/7,1,474262,conventional,2020,Richmond/Norfolk
2020/6/7,1.42,20021,organic,2020,Richmond/Norfolk
2020/6/7,1.51,580120,conventional,2020,Sacramento
2020/6/7,1.91,20678,organic,2020,Sacramento
2020/6/7,1.14,741694,conventional,2020,San Diego
2020/6/7,1.97,37644,organic,2020,San Diego
2020/6/7,1.56,1110795,conventional,2020,San Francisco
2020/6/7,1.97,77302,organic,2020,San Francisco
2020/6/7,1.45,772459,conventional,2020,Seattle
2020/6/7,1.96,71925,organic,2020,Seattle
2020/6/7,1.34,133157,conventional,2020,Spokane
2020/6/7,1.88,8658,organic,2020,Spokane
2020/6/7,0.97,310260,conventional,2020,St. Louis
2020/6/7,2.09,9162,organic,2020,St. Louis
2020/6/7,1.07,126874,conventional,2020,Syracuse
2020/6/7,1.68,1867,organic,2020,Syracuse
2020/6/7,1.06,605674,conventional,2020,Tampa
2020/6/7,1.2,13864,organic,2020,Tampa
2020/6/14,0.97,225804,conventional,2020,Albany
2020/6/14,1.58,3166,organic,2020,Albany
2020/6/14,0.91,975319,conventional,2020,Atlanta
2020/6/14,1.5,46316,organic,2020,Atlanta
2020/6/14,1.31,1265031,conventional,2020,Baltimore
2020/6/14,1.79,53704,organic,2020,Baltimore
2020/6/14,1.17,147422,conventional,2020,Boise
2020/6/14,1.7,7967,organic,2020,Boise
2020/6/14,1.1,1306611,conventional,2020,Boston
2020/6/14,1.98,43987,organic,2020,Boston
2020/6/14,1.06,288382,conventional,2020,Buffalo/Rochester
2020/6/14,1.59,2323,organic,2020,Buffalo/Rochester
2020/6/14,1.22,410145,conventional,2020,Charlotte
2020/6/14,1.55,21854,organic,2020,Charlotte
2020/6/14,1.43,993788,conventional,2020,Chicago
2020/6/14,1.76,81448,organic,2020,Chicago
2020/6/14,1.06,391189,conventional,2020,Cincinnati/Dayton
2020/6/14,1.52,26564,organic,2020,Cincinnati/Dayton
2020/6/14,0.99,299491,conventional,2020,Columbus
2020/6/14,1.3,18445,organic,2020,Columbus
2020/6/14,0.78,1928419,conventional,2020,Dallas/Ft. Worth
2020/6/14,1.24,59782,organic,2020,Dallas/Ft. Worth
2020/6/14,1.02,1106608,conventional,2020,Denver
2020/6/14,1.27,59359,organic,2020,Denver
2020/6/14,1.11,560392,conventional,2020,Detroit
2020/6/14,1.49,30462,organic,2020,Detroit
2020/6/14,1.49,214254,conventional,2020,Grand Rapids
2020/6/14,1.54,10071,organic,2020,Grand Rapids
2020/6/14,1.06,526402,conventional,2020,Harrisburg/Scranton
2020/6/14,1.45,12306,organic,2020,Harrisburg/Scranton
2020/6/14,1.35,525105,conventional,2020,Hartford/Springfield
2020/6/14,2.08,21916,organic,2020,Hartford/Springfield
2020/6/14,0.82,1681921,conventional,2020,Houston
2020/6/14,1.31,36182,organic,2020,Houston
2020/6/14,1.02,315534,conventional,2020,Indianapolis
2020/6/14,1.48,13217,organic,2020,Indianapolis
2020/6/14,1.18,242135,conventional,2020,Jacksonville
2020/6/14,1.27,4834,organic,2020,Jacksonville
2020/6/14,0.95,462851,conventional,2020,Las Vegas
2020/6/14,1.5,16833,organic,2020,Las Vegas
2020/6/14,1.17,3639362,conventional,2020,Los Angeles
2020/6/14,1.73,198419,organic,2020,Los Angeles
2020/6/14,0.91,186199,conventional,2020,Louisville
2020/6/14,1.2,13468,organic,2020,Louisville
2020/6/14,1.2,994261,conventional,2020,Miami/Ft. Lauderdale
2020/6/14,1.23,16203,organic,2020,Miami/Ft. Lauderdale
2020/6/14,0.87,365330,conventional,2020,Nashville
2020/6/14,1.36,24447,organic,2020,Nashville
2020/6/14,0.98,410229,conventional,2020,New Orleans/Mobile
2020/6/14,1.43,5302,organic,2020,New Orleans/Mobile
2020/6/14,1.22,3212254,conventional,2020,New York
2020/6/14,1.92,119894,organic,2020,New York
2020/6/14,1.1,594541,conventional,2020,Orlando
2020/6/14,1.19,13241,organic,2020,Orlando
2020/6/14,1.09,948980,conventional,2020,Philadelphia
2020/6/14,1.77,26192,organic,2020,Philadelphia
2020/6/14,0.79,1512499,conventional,2020,Phoenix/Tucson
2020/6/14,1.47,28524,organic,2020,Phoenix/Tucson
2020/6/14,1.2,162971,conventional,2020,Pittsburgh
2020/6/14,1.39,15386,organic,2020,Pittsburgh
2020/6/14,1.04,924752,conventional,2020,Portland
2020/6/14,1.7,56997,organic,2020,Portland
2020/6/14,1.16,529881,conventional,2020,Raleigh/Greensboro
2020/6/14,1.51,28968,organic,2020,Raleigh/Greensboro
2020/6/14,0.95,475688,conventional,2020,Richmond/Norfolk
2020/6/14,1.37,21098,organic,2020,Richmond/Norfolk
2020/6/14,1.16,673737,conventional,2020,Sacramento
2020/6/14,1.84,18896,organic,2020,Sacramento
2020/6/14,1.18,686611,conventional,2020,San Diego
2020/6/14,1.85,40888,organic,2020,San Diego
2020/6/14,1.39,1139236,conventional,2020,San Francisco
2020/6/14,1.96,75204,organic,2020,San Francisco
2020/6/14,1.35,800673,conventional,2020,Seattle
2020/6/14,1.92,70433,organic,2020,Seattle
2020/6/14,1.22,136776,conventional,2020,Spokane
2020/6/14,1.73,8372,organic,2020,Spokane
2020/6/14,1,292955,conventional,2020,St. Louis
2020/6/14,1.96,9948,organic,2020,St. Louis
2020/6/14,1.05,134244,conventional,2020,Syracuse
2020/6/14,1.63,1696,organic,2020,Syracuse
2020/6/14,1.12,610327,conventional,2020,Tampa
2020/6/14,1.2,12823,organic,2020,Tampa
2020/6/21,1.28,150850,conventional,2020,Albany
2020/6/21,1.54,3724,organic,2020,Albany
2020/6/21,0.91,944440,conventional,2020,Atlanta
2020/6/21,1.49,45703,organic,2020,Atlanta
2020/6/21,1.33,1203033,conventional,2020,Baltimore
2020/6/21,1.8,60650,organic,2020,Baltimore
2020/6/21,1.21,137262,conventional,2020,Boise
2020/6/21,1.72,7409,organic,2020,Boise
2020/6/21,1.42,860482,conventional,2020,Boston
2020/6/21,1.94,45162,organic,2020,Boston
2020/6/21,1.09,245621,conventional,2020,Buffalo/Rochester
2020/6/21,1.74,12771,organic,2020,Buffalo/Rochester
2020/6/21,1.24,378245,conventional,2020,Charlotte
2020/6/21,1.66,18665,organic,2020,Charlotte
2020/6/21,1.49,925141,conventional,2020,Chicago
2020/6/21,1.78,83089,organic,2020,Chicago
2020/6/21,1.07,385738,conventional,2020,Cincinnati/Dayton
2020/6/21,1.56,27118,organic,2020,Cincinnati/Dayton
2020/6/21,0.99,289923,conventional,2020,Columbus
2020/6/21,1.38,17124,organic,2020,Columbus
2020/6/21,0.79,1966963,conventional,2020,Dallas/Ft. Worth
2020/6/21,1.27,60231,organic,2020,Dallas/Ft. Worth
2020/6/21,0.99,1108791,conventional,2020,Denver
2020/6/21,1.31,61815,organic,2020,Denver
2020/6/21,1.1,573324,conventional,2020,Detroit
2020/6/21,1.48,32298,organic,2020,Detroit
2020/6/21,1.35,238614,conventional,2020,Grand Rapids
2020/6/21,1.51,8903,organic,2020,Grand Rapids
2020/6/21,1.12,472367,conventional,2020,Harrisburg/Scranton
2020/6/21,1.6,13631,organic,2020,Harrisburg/Scranton
2020/6/21,1.48,438859,conventional,2020,Hartford/Springfield
2020/6/21,2.1,20968,organic,2020,Hartford/Springfield
2020/6/21,0.84,1694197,conventional,2020,Houston
2020/6/21,1.3,36774,organic,2020,Houston
2020/6/21,1.02,316798,conventional,2020,Indianapolis
2020/6/21,1.45,14147,organic,2020,Indianapolis
2020/6/21,1.22,234261,conventional,2020,Jacksonville
2020/6/21,1.29,4807,organic,2020,Jacksonville
2020/6/21,0.97,411323,conventional,2020,Las Vegas
2020/6/21,1.43,19988,organic,2020,Las Vegas
2020/6/21,1.15,3749949,conventional,2020,Los Angeles
2020/6/21,1.66,198345,organic,2020,Los Angeles
2020/6/21,0.92,170908,conventional,2020,Louisville
2020/6/21,1.36,11574,organic,2020,Louisville
2020/6/21,1.17,1030699,conventional,2020,Miami/Ft. Lauderdale
2020/6/21,1.21,16346,organic,2020,Miami/Ft. Lauderdale
2020/6/21,0.86,363120,conventional,2020,Nashville
2020/6/21,1.37,23510,organic,2020,Nashville
2020/6/21,0.93,438167,conventional,2020,New Orleans/Mobile
2020/6/21,1.4,5568,organic,2020,New Orleans/Mobile
2020/6/21,1.48,2343158,conventional,2020,New York
2020/6/21,1.89,119963,organic,2020,New York
2020/6/21,1.11,623810,conventional,2020,Orlando
2020/6/21,1.19,11909,organic,2020,Orlando
2020/6/21,1.22,764058,conventional,2020,Philadelphia
2020/6/21,1.74,32816,organic,2020,Philadelphia
2020/6/21,0.76,1513798,conventional,2020,Phoenix/Tucson
2020/6/21,1.39,32901,organic,2020,Phoenix/Tucson
2020/6/21,1.24,151242,conventional,2020,Pittsburgh
2020/6/21,1.46,14155,organic,2020,Pittsburgh
2020/6/21,0.94,1014145,conventional,2020,Portland
2020/6/21,1.65,53636,organic,2020,Portland
2020/6/21,1.17,506505,conventional,2020,Raleigh/Greensboro
2020/6/21,1.58,23100,organic,2020,Raleigh/Greensboro
2020/6/21,0.99,429310,conventional,2020,Richmond/Norfolk
2020/6/21,1.39,21631,organic,2020,Richmond/Norfolk
2020/6/21,1.34,588895,conventional,2020,Sacramento
2020/6/21,1.46,28776,organic,2020,Sacramento
2020/6/21,1.17,689708,conventional,2020,San Diego
2020/6/21,1.78,42579,organic,2020,San Diego
2020/6/21,1.5,1044417,conventional,2020,San Francisco
