"conventional.date","conventional.average_price","conventional.total_volume","conventional.type","conventional.year","conventional.geography","conventional.Mileage","conventional.total_sales","organic.date","organic.average_price","organic.total_volume","organic.type","organic.year","organic.geography","organic.Mileage","organic.total_sales","organic.share_total_sales","conventional.share_total_sales","ave.con.share","ave.org.share"
"2020/3/1",1.43,678618,"conventional",2020,"Seattle",1029,970423.74,"2020/3/1",1.98,69190,"organic",2020,"Seattle",1029,136996.2,0.123707543138513,0.876292456861487,0.870418203097601,0.129581796902399
"2020/3/1",1.19,120303,"conventional",2020,"Spokane",1097,143160.57,"2020/3/1",1.82,5159,"organic",2020,"Spokane",1097,9389.38,0.0615495449195493,0.938450455080451,0.924914231142534,0.0750857688574661
"2020/3/1",1.17,212835,"conventional",2020,"St. Louis",1841,249016.95,"2020/3/1",1.98,12498,"organic",2020,"St. Louis",1841,24746.04,0.0903922038548746,0.909607796145125,0.933648181888816,0.0663518181111838
"2020/3/1",1.23,91359,"conventional",2020,"Syracuse",2693,112371.57,"2020/3/1",1.46,4044,"organic",2020,"Syracuse",2693,5904.24,0.0499192522968137,0.950080747703186,0.939977816469908,0.0600221835300924
"2020/3/1",1.08,632365,"conventional",2020,"Tampa",2636,682954.2,"2020/3/1",1.09,14395,"organic",2020,"Tampa",2636,15690.55,0.0224585527909571,0.977541447209043,0.982892930828724,0.0171070691712757
"2020/3/8",1.03,156156,"conventional",2020,"Albany",2832,160840.68,"2020/3/8",1.59,3385,"organic",2020,"Albany",2832,5382.15,0.0323791262608151,0.967620873739185,0.967559739478929,0.0324402605210707
"2020/3/8",1.06,802452,"conventional",2020,"Atlanta",2199,850599.12,"2020/3/8",1.4,36470,"organic",2020,"Atlanta",2199,51058,0.0566268472432181,0.943373152756782,0.950191710190095,0.0498082898099051
"2020/3/8",1.42,1004868,"conventional",2020,"Baltimore/Washington",2679,1426912.56,"2020/3/8",1.39,51586,"organic",2020,"Baltimore/Washington",2679,71704.54,0.04784713853859,0.95215286146141,0.944935705825464,0.0550642941745357
"2020/3/8",1.12,135166,"conventional",2020,"Boise",827,151385.92,"2020/3/8",1.71,2866,"organic",2020,"Boise",827,4900.86,0.031358122548817,0.968641877451183,0.943837287582292,0.056162712417708
"2020/3/8",1.35,786793,"conventional",2020,"Boston",2998,1062170.55,"2020/3/8",1.84,29797,"organic",2020,"Boston",2998,54826.48,0.0490838189605571,0.950916181039443,0.944402626536698,0.0555973734633019
"2020/3/8",1.2,221596,"conventional",2020,"Buffalo/Rochester",2552,265915.2,"2020/3/8",1.33,13025,"organic",2020,"Buffalo/Rochester",2552,17323.25,0.0611613642144984,0.938838635785502,0.926154647760673,0.0738453522393267
"2020/3/8",1.18,327172,"conventional",2020,"Charlotte",2428,386062.96,"2020/3/8",1.55,18902,"organic",2020,"Charlotte",2428,29298.1,0.0705364629029019,0.929463537097098,0.933943830589444,0.066056169410556
"2020/3/8",1.33,743084,"conventional",2020,"Chicago",2030,988301.72,"2020/3/8",1.7,44497,"organic",2020,"Chicago",2030,75644.9,0.0710983977748808,0.928901602225119,0.921864208370615,0.078135791629385
"2020/3/8",0.99,374686,"conventional",2020,"Cincinnati/Dayton",2190,370939.14,"2020/3/8",1.43,21766,"organic",2020,"Cincinnati/Dayton",2190,31125.38,0.0774138936705979,0.922586106329402,0.921640979752964,0.0783590202470356
"2020/3/8",0.92,285307,"conventional",2020,"Columbus",2261,262482.44,"2020/3/8",1.19,16713,"organic",2020,"Columbus",2261,19888.47,0.0704338488692054,0.929566151130795,0.928429826068234,0.0715701739317663
"2020/3/8",0.88,1643955,"conventional",2020,"Dallas/Ft. Worth",1449,1446680.4,"2020/3/8",1.3,35696,"organic",2020,"Dallas/Ft. Worth",1449,46404.8,0.0310798071000905,0.968920192899909,0.96479638894717,0.0352036110528297
"2020/3/8",1,1197553,"conventional",2020,"Denver",1032,1197553,"2020/3/8",1.45,37832,"organic",2020,"Denver",1032,54856.4,0.0438006932876742,0.956199306712326,0.946481603768874,0.053518396231126
"2020/3/8",1.05,586138,"conventional",2020,"Detroit",2296,615444.9,"2020/3/8",1.57,47107,"organic",2020,"Detroit",2296,73957.99,0.107278328931867,0.892721671068133,0.941869889252581,0.0581301107474194
"2020/3/8",1.24,219214,"conventional",2020,"Grand Rapids",2193,271825.36,"2020/3/8",0.9,21513,"organic",2020,"Grand Rapids",2193,19361.7,0.0664923091019223,0.933507690898078,0.953442082798573,0.0465579172014267
"2020/3/8",1.1,381910,"conventional",2020,"Harrisburg/Scranton",2717,420101,"2020/3/8",1.32,18647,"organic",2020,"Harrisburg/Scranton",2717,24614.04,0.0553478919894411,0.944652108010559,0.943439474398886,0.0565605256011136
"2020/3/8",1.46,391865,"conventional",2020,"Hartford/Springfield",2906,572122.9,"2020/3/8",2.06,13016,"organic",2020,"Hartford/Springfield",2906,26812.96,0.0447676651052418,0.955232334894758,0.94103680481658,0.0589631951834199
"2020/3/8",0.8,1399515,"conventional",2020,"Houston",1656,1119612,"2020/3/8",1.61,26785,"organic",2020,"Houston",1656,43123.85,0.0370882604161556,0.962911739583844,0.966414443488332,0.0335855565116683
"2020/3/8",1.08,273900,"conventional",2020,"Indianapolis",2083,295812,"2020/3/8",1.33,14613,"organic",2020,"Indianapolis",2083,19435.29,0.0616509344140595,0.938349065585941,0.945371948156886,0.0546280518431136
"2020/3/8",1.26,231189,"conventional",2020,"Jacksonville",2440,291298.14,"2020/3/8",1.11,5813,"organic",2020,"Jacksonville",2440,6452.43,0.0216705882376648,0.978329411762335,0.978139500731126,0.0218604992688741
"2020/3/8",1.1,341074,"conventional",2020,"Las Vegas",286,375181.4,"2020/3/8",1.65,10594,"organic",2020,"Las Vegas",286,17480.1,0.0445169694507865,0.955483030549214,0.947760158322428,0.0522398416775717
"2020/3/8",1.27,2797534,"conventional",2020,"Los Angeles",111,3552868.18,"2020/3/8",1.94,103060,"organic",2020,"Los Angeles",111,199936.4,0.0532765284570187,0.946723471542981,0.943881225974794,0.0561187740252061
"2020/3/8",0.98,132024,"conventional",2020,"Louisville",2101,129383.52,"2020/3/8",1.06,12055,"organic",2020,"Louisville",2101,12778.3,0.0898855965687552,0.910114403431245,0.936163248380035,0.0638367516199649
"2020/3/8",1.26,987532,"conventional",2020,"Miami/Ft. Lauderdale",2843,1244290.32,"2020/3/8",1.18,15229,"organic",2020,"Miami/Ft. Lauderdale",2843,17970.22,0.0142365378862275,0.985763462113773,0.98727575637968,0.0127242436203202
"2020/3/8",0.96,302143,"conventional",2020,"Nashville",2020,290057.28,"2020/3/8",1.19,20280,"organic",2020,"Nashville",2020,24133.2,0.07681072959308,0.92318927040692,0.939943242238379,0.060056757761621
"2020/3/8",1,329544,"conventional",2020,"New Orleans/Mobile",1954,329544,"2020/3/8",1.19,6253,"organic",2020,"New Orleans/Mobile",1954,7441.07,0.0220813046702633,0.977918695329737,0.978554582016915,0.0214454179830849
"2020/3/8",1.54,1912334,"conventional",2020,"New York",2794,2944994.36,"2020/3/8",1.87,98222,"organic",2020,"New York",2794,183675.14,0.0587071085648388,0.941292891435161,0.933438425149798,0.066561574850202
"2020/3/8",1.05,561732,"conventional",2020,"Orlando",2617,589818.6,"2020/3/8",1.14,11330,"organic",2020,"Orlando",2617,12916.2,0.02142932513603,0.97857067486397,0.980111713684211,0.0198882863157888
"2020/3/8",1.32,574370,"conventional",2020,"Philadelphia",2759,758168.4,"2020/3/8",1.69,32486,"organic",2020,"Philadelphia",2759,54901.34,0.0675235312532969,0.932476468746703,0.936511942809066,0.0634880571909341
"2020/3/8",0.89,1251853,"conventional",2020,"Phoenix/Tucson",482,1114149.17,"2020/3/8",1.6,20698,"organic",2020,"Phoenix/Tucson",482,33116.8,0.0288658435497743,0.971134156450226,0.969701956979254,0.030298043020746
"2020/3/8",1.03,168327,"conventional",2020,"Pittsburgh",2445,173376.81,"2020/3/8",1.1,17974,"organic",2020,"Pittsburgh",2445,19771.4,0.102363879012909,0.897636120987091,0.901272720977339,0.0987272790226607
"2020/3/8",1.35,650277,"conventional",2020,"Portland",855,877873.95,"2020/3/8",2.08,30236,"organic",2020,"Portland",855,62890.88,0.0668507984083546,0.933149201591645,0.923994665655572,0.0760053343444283
"2020/3/8",1.14,428178,"conventional",2020,"Raleigh/Greensboro",2557,488122.92,"2020/3/8",2.05,16874,"organic",2020,"Raleigh/Greensboro",2557,34591.7,0.0661770279163035,0.933822972083696,0.931804857309753,0.0681951426902468
"2020/3/8",0.98,364184,"conventional",2020,"Richmond/Norfolk",2632,356900.32,"2020/3/8",1.36,23160,"organic",2020,"Richmond/Norfolk",2632,31497.6,0.081096211843771,0.918903788156229,0.928449792317041,0.0715502076829592
"2020/3/8",1.35,511136,"conventional",2020,"Sacramento",277,690033.6,"2020/3/8",1.77,19967,"organic",2020,"Sacramento",277,35341.59,0.0487218069865334,0.951278193013467,0.962944579767275,0.0370554202327255
"2020/3/8",1.35,517873,"conventional",2020,"San Diego",253,699128.55,"2020/3/8",2.12,21689,"organic",2020,"San Diego",253,45980.68,0.0617099857963107,0.938290014203689,0.936062734959172,0.0639372650408284
"2020/3/8",1.27,1078341,"conventional",2020,"San Francisco",283,1369493.07,"2020/3/8",2.08,72217,"organic",2020,"San Francisco",283,150211.36,0.098842483468973,0.901157516531027,0.934814063488938,0.0651859365110624
"2020/3/8",1.74,624048,"conventional",2020,"Seattle",1029,1085843.52,"2020/3/8",1.95,33181,"organic",2020,"Seattle",1029,64702.95,0.0562367115862778,0.943763288413722,0.870418203097601,0.129581796902399
"2020/3/8",1.45,107058,"conventional",2020,"Spokane",1097,155234.1,"2020/3/8",1.61,5679,"organic",2020,"Spokane",1097,9143.19,0.0556231946639344,0.944376805336066,0.924914231142534,0.0750857688574661
"2020/3/8",1.18,221331,"conventional",2020,"St. Louis",1841,261170.58,"2020/3/8",1.89,14459,"organic",2020,"St. Louis",1841,27327.51,0.0947233654129218,0.905276634587078,0.933648181888816,0.0663518181111838
"2020/3/8",1.15,106668,"conventional",2020,"Syracuse",2693,122668.2,"2020/3/8",1.46,4352,"organic",2020,"Syracuse",2693,6353.92,0.0492467493170938,0.950753250682906,0.939977816469908,0.0600221835300924
"2020/3/8",1.13,620872,"conventional",2020,"Tampa",2636,701585.36,"2020/3/8",1.12,13874,"organic",2020,"Tampa",2636,15538.88,0.0216683234693057,0.978331676530694,0.982892930828724,0.0171070691712757
"2020/3/15",1.22,153815,"conventional",2020,"Albany",2832,187654.3,"2020/3/15",1.54,3876,"organic",2020,"Albany",2832,5969.04,0.03082810161213,0.96917189838787,0.967559739478929,0.0324402605210707
"2020/3/15",1.04,1003595,"conventional",2020,"Atlanta",2199,1043738.8,"2020/3/15",1.49,45501,"organic",2020,"Atlanta",2199,67796.49,0.060993556039053,0.939006443960947,0.950191710190095,0.0498082898099051
"2020/3/15",1.46,1161981,"conventional",2020,"Baltimore/Washington",2679,1696492.26,"2020/3/15",1.46,63574,"organic",2020,"Baltimore/Washington",2679,92818.04,0.051873640921868,0.948126359078132,0.944935705825464,0.0550642941745357
"2020/3/15",1.38,131063,"conventional",2020,"Boise",827,180866.94,"2020/3/15",1.94,5568,"organic",2020,"Boise",827,10801.92,0.0563571985558844,0.943642801444116,0.943837287582292,0.056162712417708
"2020/3/15",1.49,822209,"conventional",2020,"Boston",2998,1225091.41,"2020/3/15",1.86,39102,"organic",2020,"Boston",2998,72729.72,0.0560398642916224,0.943960135708378,0.944402626536698,0.0555973734633019
"2020/3/15",1.2,255472,"conventional",2020,"Buffalo/Rochester",2552,306566.4,"2020/3/15",1.34,14030,"organic",2020,"Buffalo/Rochester",2552,18800.2,0.0577815915954496,0.94221840840455,0.926154647760673,0.0738453522393267
"2020/3/15",1.17,418874,"conventional",2020,"Charlotte",2428,490082.58,"2020/3/15",1.46,22203,"organic",2020,"Charlotte",2428,32416.38,0.0620410421486772,0.937958957851323,0.933943830589444,0.066056169410556
"2020/3/15",1.51,843715,"conventional",2020,"Chicago",2030,1274009.65,"2020/3/15",1.99,47347,"organic",2020,"Chicago",2030,94220.53,0.0688630695165634,0.931136930483437,0.921864208370615,0.078135791629385
"2020/3/15",1.33,368204,"conventional",2020,"Cincinnati/Dayton",2190,489711.32,"2020/3/15",1.48,40530,"organic",2020,"Cincinnati/Dayton",2190,59984.4,0.109122916219904,0.890877083780096,0.921640979752964,0.0783590202470356
"2020/3/15",1.21,285293,"conventional",2020,"Columbus",2261,345204.53,"2020/3/15",1.31,27354,"organic",2020,"Columbus",2261,35833.74,0.0940423648259793,0.905957635174021,0.928429826068234,0.0715701739317663
"2020/3/15",0.9,1986095,"conventional",2020,"Dallas/Ft. Worth",1449,1787485.5,"2020/3/15",1.37,52972,"organic",2020,"Dallas/Ft. Worth",1449,72571.64,0.0390158121701573,0.960984187829843,0.96479638894717,0.0352036110528297
"2020/3/15",1.13,1264192,"conventional",2020,"Denver",1032,1428536.96,"2020/3/15",1.52,48029,"organic",2020,"Denver",1032,73004.08,0.0486194370018684,0.951380562998132,0.946481603768874,0.053518396231126
"2020/3/15",1.29,581216,"conventional",2020,"Detroit",2296,749768.64,"2020/3/15",1.33,57518,"organic",2020,"Detroit",2296,76498.94,0.0925837366147175,0.907416263385282,0.941869889252581,0.0581301107474194
"2020/3/15",1.58,216748,"conventional",2020,"Grand Rapids",2193,342461.84,"2020/3/15",0.9,25548,"organic",2020,"Grand Rapids",2193,22993.2,0.0629166312769965,0.937083368723003,0.953442082798573,0.0465579172014267
"2020/3/15",1.11,429187,"conventional",2020,"Harrisburg/Scranton",2717,476397.57,"2020/3/15",1.38,18888,"organic",2020,"Harrisburg/Scranton",2717,26065.44,0.0518753410325667,0.948124658967433,0.943439474398886,0.0565605256011136
"2020/3/15",1.49,434089,"conventional",2020,"Hartford/Springfield",2906,646792.61,"2020/3/15",2.13,15725,"organic",2020,"Hartford/Springfield",2906,33494.25,0.0492354798680074,0.950764520131993,0.94103680481658,0.0589631951834199
"2020/3/15",0.82,1765194,"conventional",2020,"Houston",1656,1447459.08,"2020/3/15",1.63,33994,"organic",2020,"Houston",1656,55410.22,0.0368696199995568,0.963130380000443,0.966414443488332,0.0335855565116683
"2020/3/15",1.19,314322,"conventional",2020,"Indianapolis",2083,374043.18,"2020/3/15",1.4,16329,"organic",2020,"Indianapolis",2083,22860.6,0.0575973350518355,0.942402664948165,0.945371948156886,0.0546280518431136
"2020/3/15",1.08,277686,"conventional",2020,"Jacksonville",2440,299900.88,"2020/3/15",1.17,5122,"organic",2020,"Jacksonville",2440,5992.74,0.0195909283756883,0.980409071624312,0.978139500731126,0.0218604992688741
"2020/3/15",0.98,485946,"conventional",2020,"Las Vegas",286,476227.08,"2020/3/15",1.59,10882,"organic",2020,"Las Vegas",286,17302.38,0.0350584542612715,0.964941545738729,0.947760158322428,0.0522398416775717
"2020/3/15",1.24,3552074,"conventional",2020,"Los Angeles",111,4404571.76,"2020/3/15",2.1,187549,"organic",2020,"Los Angeles",111,393852.9,0.0820796256911534,0.917920374308847,0.943881225974794,0.0561187740252061
"2020/3/15",1.04,155342,"conventional",2020,"Louisville",2101,161555.68,"2020/3/15",1.13,12008,"organic",2020,"Louisville",2101,13569.04,0.077482151006437,0.922517848993563,0.936163248380035,0.0638367516199649
"2020/3/15",1.09,1229956,"conventional",2020,"Miami/Ft. Lauderdale",2843,1340652.04,"2020/3/15",1.21,18950,"organic",2020,"Miami/Ft. Lauderdale",2843,22929.5,0.0168156427227667,0.983184357277233,0.98727575637968,0.0127242436203202
"2020/3/15",0.96,372082,"conventional",2020,"Nashville",2020,357198.72,"2020/3/15",1.51,14769,"organic",2020,"Nashville",2020,22301.19,0.0587646779679078,0.941235322032092,0.939943242238379,0.060056757761621
"2020/3/15",1,423012,"conventional",2020,"New Orleans/Mobile",1954,423012,"2020/3/15",1.33,8456,"organic",2020,"New Orleans/Mobile",1954,11246.48,0.025898124084992,0.974101875915008,0.978554582016915,0.0214454179830849
"2020/3/15",1.52,2244411,"conventional",2020,"New York",2794,3411504.72,"2020/3/15",1.92,108261,"organic",2020,"New York",2794,207861.12,0.0574302596611787,0.942569740338821,0.933438425149798,0.066561574850202
"2020/3/15",1.06,666213,"conventional",2020,"Orlando",2617,706185.78,"2020/3/15",1.16,13239,"organic",2020,"Orlando",2617,15357.24,0.0212838868568086,0.978716113143191,0.980111713684211,0.0198882863157888
"2020/3/15",1.22,742607,"conventional",2020,"Philadelphia",2759,905980.54,"2020/3/15",1.76,34159,"organic",2020,"Philadelphia",2759,60119.84,0.0622293927676542,0.937770607232346,0.936511942809066,0.0634880571909341
"2020/3/15",0.87,1615386,"conventional",2020,"Phoenix/Tucson",482,1405385.82,"2020/3/15",1.6,22312,"organic",2020,"Phoenix/Tucson",482,35699.2,0.0247724454175507,0.975227554582449,0.969701956979254,0.030298043020746
"2020/3/15",1.35,153946,"conventional",2020,"Pittsburgh",2445,207827.1,"2020/3/15",1.23,26360,"organic",2020,"Pittsburgh",2445,32422.8,0.134954478649107,0.865045521350893,0.901272720977339,0.0987272790226607
"2020/3/15",1.36,783929,"conventional",2020,"Portland",855,1066143.44,"2020/3/15",2.05,52358,"organic",2020,"Portland",855,107333.9,0.0914665297243831,0.908533470275617,0.923994665655572,0.0760053343444283
"2020/3/15",1.11,531419,"conventional",2020,"Raleigh/Greensboro",2557,589875.09,"2020/3/15",2.07,21298,"organic",2020,"Raleigh/Greensboro",2557,44086.86,0.069541807674735,0.930458192325265,0.931804857309753,0.0681951426902468
"2020/3/15",0.89,471085,"conventional",2020,"Richmond/Norfolk",2632,419265.65,"2020/3/15",1.4,25825,"organic",2020,"Richmond/Norfolk",2632,36155,0.0793881436865017,0.920611856313498,0.928449792317041,0.0715502076829592
"2020/3/15",1.5,581878,"conventional",2020,"Sacramento",277,872817,"2020/3/15",1.75,24996,"organic",2020,"Sacramento",277,43743,0.0477251898402723,0.952274810159728,0.962944579767275,0.0370554202327255
"2020/3/15",1.19,776126,"conventional",2020,"San Diego",253,923589.94,"2020/3/15",2.34,37445,"organic",2020,"San Diego",253,87621.3,0.0866498477607903,0.91335015223921,0.936062734959172,0.0639372650408284
"2020/3/15",1.63,1081608,"conventional",2020,"San Francisco",283,1763021.04,"2020/3/15",1.98,95518,"organic",2020,"San Francisco",283,189125.64,0.0968808552849113,0.903119144715089,0.934814063488938,0.0651859365110624
"2020/3/15",1.76,626459,"conventional",2020,"Seattle",1029,1102567.84,"2020/3/15",1.93,98258,"organic",2020,"Seattle",1029,189637.94,0.146755217268878,0.853244782731122,0.870418203097601,0.129581796902399
"2020/3/15",1.49,113860,"conventional",2020,"Spokane",1097,169651.4,"2020/3/15",2.08,6002,"organic",2020,"Spokane",1097,12484.16,0.0685432323045538,0.931456767695446,0.924914231142534,0.0750857688574661
"2020/3/15",1.26,246899,"conventional",2020,"St. Louis",1841,311092.74,"2020/3/15",2.06,12416,"organic",2020,"St. Louis",1841,25576.96,0.0759704838302942,0.924029516169706,0.933648181888816,0.0663518181111838
"2020/3/15",1.23,112160,"conventional",2020,"Syracuse",2693,137956.8,"2020/3/15",1.47,4957,"organic",2020,"Syracuse",2693,7286.79,0.0501694429337639,0.949830557066236,0.939977816469908,0.0600221835300924
"2020/3/15",1.04,716129,"conventional",2020,"Tampa",2636,744774.16,"2020/3/15",1.16,13494,"organic",2020,"Tampa",2636,15653.04,0.0205845345879264,0.979415465412074,0.982892930828724,0.0171070691712757
"2020/3/22",1.29,182492,"conventional",2020,"Albany",2832,235414.68,"2020/3/22",1.51,3805,"organic",2020,"Albany",2832,5745.55,0.023824616521555,0.976175383478445,0.967559739478929,0.0324402605210707
"2020/3/22",1.02,907780,"conventional",2020,"Atlanta",2199,925935.6,"2020/3/22",1.44,31834,"organic",2020,"Atlanta",2199,45840.96,0.0471723252925549,0.952827674707445,0.950191710190095,0.0498082898099051
